pc_code,pc_description,unit,country_code,quantity,value,pc_type,country_name
N3,"Cranes,_Lifts_And_Winches",Na,10077,NA,425.038943,Manifacutred_goods,China_P_Rp
N3,"Cranes,_Lifts_And_Winches",Na,10179,NA,1.131929,Manifacutred_goods,Hong_Kong
N3,"Cranes,_Lifts_And_Winches",Na,10187,NA,0.047052,Manifacutred_goods,Indonesia
N3,"Cranes,_Lifts_And_Winches",Na,10189,NA,0.003112,Manifacutred_goods,Iran
N3,"Cranes,_Lifts_And_Winches",Na,10205,NA,32.625023,Manifacutred_goods,Japan
N3,"Cranes,_Lifts_And_Winches",Na,10217,NA,43.947026,Manifacutred_goods,Korea_Rp
N3,"Cranes,_Lifts_And_Winches",Na,10245,NA,7.400332,Manifacutred_goods,Malaysia
N3,"Cranes,_Lifts_And_Winches",Na,10437,NA,0.467057,Manifacutred_goods,Vietnam_Soc_Rep
N3,"Cranes,_Lifts_And_Winches",Na,11301,NA,0.065857,Manifacutred_goods,Oman
N3,"Cranes,_Lifts_And_Winches",Na,11351,NA,0.096993,Manifacutred_goods,Saudi_Arab
N3,"Cranes,_Lifts_And_Winches",Na,11419,NA,1.948451,Manifacutred_goods,U_Arab_Emts
N3,"Cranes,_Lifts_And_Winches",Na,13147,NA,172.399609,Manifacutred_goods,Germany
N3,"Cranes,_Lifts_And_Winches",Na,13421,NA,14.703368,Manifacutred_goods,U_K
N3,"Cranes,_Lifts_And_Winches",Na,14389,NA,5.320141,Manifacutred_goods,Switzerland
N4,Electric_Machinery_And_Equipme,Na,3291,NA,0.035238,Manifacutred_goods,Nigeria
N4,Electric_Machinery_And_Equipme,Na,5423,NA,955.634969,Manifacutred_goods,U_S_A
N4,Electric_Machinery_And_Equipme,Na,10077,NA,1835.010784,Manifacutred_goods,China_P_Rp
N4,Electric_Machinery_And_Equipme,Na,10179,NA,77.836267,Manifacutred_goods,Hong_Kong
N4,Electric_Machinery_And_Equipme,Na,10187,NA,40.391612,Manifacutred_goods,Indonesia
N4,Electric_Machinery_And_Equipme,Na,10189,NA,0.002581,Manifacutred_goods,Iran
N4,Electric_Machinery_And_Equipme,Na,10205,NA,368.246147,Manifacutred_goods,Japan
N4,Electric_Machinery_And_Equipme,Na,10217,NA,493.321792,Manifacutred_goods,Korea_Rp
N4,Electric_Machinery_And_Equipme,Na,10245,NA,33.353972,Manifacutred_goods,Malaysia
N4,Electric_Machinery_And_Equipme,Na,10437,NA,26.441167,Manifacutred_goods,Vietnam_Soc_Rep
N4,Electric_Machinery_And_Equipme,Na,11301,NA,0.446612,Manifacutred_goods,Oman
N4,Electric_Machinery_And_Equipme,Na,11351,NA,0.042171,Manifacutred_goods,Saudi_Arab
N4,Electric_Machinery_And_Equipme,Na,11419,NA,21.62286,Manifacutred_goods,U_Arab_Emts
N4,Electric_Machinery_And_Equipme,Na,13147,NA,595.967273,Manifacutred_goods,Germany
N4,Electric_Machinery_And_Equipme,Na,13421,NA,262.916178,Manifacutred_goods,U_K
N4,Electric_Machinery_And_Equipme,Na,14389,NA,96.701328,Manifacutred_goods,Switzerland
N5,Ic_Engines_And_Parts,Na,3291,NA,0.00172,Manifacutred_goods,Nigeria
N5,Ic_Engines_And_Parts,Na,5423,NA,312.063202,Manifacutred_goods,U_S_A
N5,Ic_Engines_And_Parts,Na,10077,NA,170.600941,Manifacutred_goods,China_P_Rp
N5,Ic_Engines_And_Parts,Na,10179,NA,0.760212,Manifacutred_goods,Hong_Kong
N5,Ic_Engines_And_Parts,Na,10187,NA,5.89648,Manifacutred_goods,Indonesia
N5,Ic_Engines_And_Parts,Na,10189,NA,0.012101,Manifacutred_goods,Iran
N5,Ic_Engines_And_Parts,Na,10205,NA,310.923068,Manifacutred_goods,Japan
N5,Ic_Engines_And_Parts,Na,10217,NA,168.07324,Manifacutred_goods,Korea_Rp
N5,Ic_Engines_And_Parts,Na,10245,NA,0.456668,Manifacutred_goods,Malaysia
N5,Ic_Engines_And_Parts,Na,10437,NA,2.019326,Manifacutred_goods,Vietnam_Soc_Rep
N5,Ic_Engines_And_Parts,Na,11301,NA,0.045043,Manifacutred_goods,Oman
N5,Ic_Engines_And_Parts,Na,11351,NA,0.000203,Manifacutred_goods,Saudi_Arab
N5,Ic_Engines_And_Parts,Na,11419,NA,0.448662,Manifacutred_goods,U_Arab_Emts
N5,Ic_Engines_And_Parts,Na,13147,NA,300.648796,Manifacutred_goods,Germany
N5,Ic_Engines_And_Parts,Na,13421,NA,80.740641,Manifacutred_goods,U_K
N5,Ic_Engines_And_Parts,Na,14389,NA,2.801137,Manifacutred_goods,Switzerland
N6,Indl._Machnry_For_Dairy_Etc,Na,3291,NA,0.448987,Manifacutred_goods,Nigeria
N6,Indl._Machnry_For_Dairy_Etc,Na,5423,NA,577.354369,Manifacutred_goods,U_S_A
N6,Indl._Machnry_For_Dairy_Etc,Na,10077,NA,2664.651764,Manifacutred_goods,China_P_Rp
N6,Indl._Machnry_For_Dairy_Etc,Na,10179,NA,30.62224,Manifacutred_goods,Hong_Kong
N6,Indl._Machnry_For_Dairy_Etc,Na,10187,NA,27.944534,Manifacutred_goods,Indonesia
N6,Indl._Machnry_For_Dairy_Etc,Na,10189,NA,0.109447,Manifacutred_goods,Iran
N6,Indl._Machnry_For_Dairy_Etc,Na,10205,NA,851.36835,Manifacutred_goods,Japan
N6,Indl._Machnry_For_Dairy_Etc,Na,10217,NA,598.358805,Manifacutred_goods,Korea_Rp
N6,Indl._Machnry_For_Dairy_Etc,Na,10245,NA,79.292023,Manifacutred_goods,Malaysia
N6,Indl._Machnry_For_Dairy_Etc,Na,10437,NA,44.004795,Manifacutred_goods,Vietnam_Soc_Rep
N6,Indl._Machnry_For_Dairy_Etc,Na,11301,NA,0.03501,Manifacutred_goods,Oman
N6,Indl._Machnry_For_Dairy_Etc,Na,11351,NA,0.456646,Manifacutred_goods,Saudi_Arab
N6,Indl._Machnry_For_Dairy_Etc,Na,11419,NA,36.184815,Manifacutred_goods,U_Arab_Emts
N6,Indl._Machnry_For_Dairy_Etc,Na,13147,NA,1502.241476,Manifacutred_goods,Germany
N6,Indl._Machnry_For_Dairy_Etc,Na,13421,NA,197.620447,Manifacutred_goods,U_K
N6,Indl._Machnry_For_Dairy_Etc,Na,14389,NA,231.685498,Manifacutred_goods,Switzerland
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,3291,NA,0.002987,Manifacutred_goods,Nigeria
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,5423,NA,103.224605,Manifacutred_goods,U_S_A
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10077,NA,207.999115,Manifacutred_goods,China_P_Rp
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10179,NA,1.840538,Manifacutred_goods,Hong_Kong
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10187,NA,3.445395,Manifacutred_goods,Indonesia
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10189,NA,0.00956,Manifacutred_goods,Iran
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10205,NA,70.955753,Manifacutred_goods,Japan
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10217,NA,31.365207,Manifacutred_goods,Korea_Rp
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10245,NA,4.083475,Manifacutred_goods,Malaysia
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10437,NA,4.143702,Manifacutred_goods,Vietnam_Soc_Rep
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,11301,NA,0.438777,Manifacutred_goods,Oman
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,11351,NA,0.165058,Manifacutred_goods,Saudi_Arab
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,11419,NA,1.884242,Manifacutred_goods,U_Arab_Emts
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,13147,NA,150.748285,Manifacutred_goods,Germany
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,13421,NA,30.134617,Manifacutred_goods,U_K
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,14389,NA,12.06104,Manifacutred_goods,Switzerland
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,5423,NA,63.149676,Manifacutred_goods,U_S_A
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10077,NA,110.720448,Manifacutred_goods,China_P_Rp
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10179,NA,0.430487,Manifacutred_goods,Hong_Kong
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10187,NA,0.999315,Manifacutred_goods,Indonesia
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10189,NA,0.000324,Manifacutred_goods,Iran
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10205,NA,11.018071,Manifacutred_goods,Japan
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10217,NA,77.601289,Manifacutred_goods,Korea_Rp
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10245,NA,1.085431,Manifacutred_goods,Malaysia
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10437,NA,0.015527,Manifacutred_goods,Vietnam_Soc_Rep
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,11301,NA,35.268844,Manifacutred_goods,Oman
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,11351,NA,1.041276,Manifacutred_goods,Saudi_Arab
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,11419,NA,1.481991,Manifacutred_goods,U_Arab_Emts
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,13147,NA,104.553237,Manifacutred_goods,Germany
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,13421,NA,4.199498,Manifacutred_goods,U_K
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,14389,NA,3.712991,Manifacutred_goods,Switzerland
N9,Other_Construction_Machinery,Na,3291,NA,0.001085,Manifacutred_goods,Nigeria
N9,Other_Construction_Machinery,Na,5423,NA,301.666426,Manifacutred_goods,U_S_A
N9,Other_Construction_Machinery,Na,10077,NA,341.124183,Manifacutred_goods,China_P_Rp
N9,Other_Construction_Machinery,Na,10179,NA,0.707001,Manifacutred_goods,Hong_Kong
N9,Other_Construction_Machinery,Na,10187,NA,41.012975,Manifacutred_goods,Indonesia
N9,Other_Construction_Machinery,Na,10205,NA,101.723458,Manifacutred_goods,Japan
N9,Other_Construction_Machinery,Na,10217,NA,180.027017,Manifacutred_goods,Korea_Rp
N9,Other_Construction_Machinery,Na,10245,NA,55.240789,Manifacutred_goods,Malaysia
N9,Other_Construction_Machinery,Na,10437,NA,0.615348,Manifacutred_goods,Vietnam_Soc_Rep
N9,Other_Construction_Machinery,Na,11301,NA,0.601123,Manifacutred_goods,Oman
N9,Other_Construction_Machinery,Na,11351,NA,0.701281,Manifacutred_goods,Saudi_Arab
N9,Other_Construction_Machinery,Na,11419,NA,21.448629,Manifacutred_goods,U_Arab_Emts
N9,Other_Construction_Machinery,Na,13147,NA,120.947461,Manifacutred_goods,Germany
N9,Other_Construction_Machinery,Na,13421,NA,42.582762,Manifacutred_goods,U_K
N9,Other_Construction_Machinery,Na,14389,NA,2.104928,Manifacutred_goods,Switzerland
O1,Other_Misc._Engineering_Items,Na,3291,NA,0.00024,Manifacutred_goods,Nigeria
O1,Other_Misc._Engineering_Items,Na,5423,NA,218.956077,Manifacutred_goods,U_S_A
O1,Other_Misc._Engineering_Items,Na,10077,NA,677.315583,Manifacutred_goods,China_P_Rp
O1,Other_Misc._Engineering_Items,Na,10179,NA,63.572303,Manifacutred_goods,Hong_Kong
O1,Other_Misc._Engineering_Items,Na,10187,NA,10.831542,Manifacutred_goods,Indonesia
O1,Other_Misc._Engineering_Items,Na,10189,NA,0.000566,Manifacutred_goods,Iran
O1,Other_Misc._Engineering_Items,Na,10205,NA,195.91601,Manifacutred_goods,Japan
O1,Other_Misc._Engineering_Items,Na,10217,NA,153.517911,Manifacutred_goods,Korea_Rp
O1,Other_Misc._Engineering_Items,Na,10245,NA,31.104223,Manifacutred_goods,Malaysia
O1,Other_Misc._Engineering_Items,Na,10437,NA,9.335532,Manifacutred_goods,Vietnam_Soc_Rep
O1,Other_Misc._Engineering_Items,Na,11301,NA,0.015951,Manifacutred_goods,Oman
O1,Other_Misc._Engineering_Items,Na,11351,NA,3.052712,Manifacutred_goods,Saudi_Arab
O1,Other_Misc._Engineering_Items,Na,11419,NA,21.603606,Manifacutred_goods,U_Arab_Emts
O1,Other_Misc._Engineering_Items,Na,13147,NA,412.126456,Manifacutred_goods,Germany
O1,Other_Misc._Engineering_Items,Na,13421,NA,60.430839,Manifacutred_goods,U_K
O1,Other_Misc._Engineering_Items,Na,14389,NA,187.459213,Manifacutred_goods,Switzerland
O2,Prime_Mica_And_Mica_Products,Kgs,5423,233908,9.558768,Manifacutred_goods,U_S_A
O2,Prime_Mica_And_Mica_Products,Kgs,10077,4321967,67.933116,Manifacutred_goods,China_P_Rp
O2,Prime_Mica_And_Mica_Products,Kgs,10179,139859,6.601742,Manifacutred_goods,Hong_Kong
O2,Prime_Mica_And_Mica_Products,Kgs,10187,19944,0.631002,Manifacutred_goods,Indonesia
O2,Prime_Mica_And_Mica_Products,Kgs,10205,926376,24.234751,Manifacutred_goods,Japan
O2,Prime_Mica_And_Mica_Products,Kgs,10217,515278,11.238199,Manifacutred_goods,Korea_Rp
O2,Prime_Mica_And_Mica_Products,Kgs,10245,294582,3.701739,Manifacutred_goods,Malaysia
O2,Prime_Mica_And_Mica_Products,Kgs,10437,6914,0.291048,Manifacutred_goods,Vietnam_Soc_Rep
O2,Prime_Mica_And_Mica_Products,Kgs,11419,20445,0.178866,Manifacutred_goods,U_Arab_Emts
O2,Prime_Mica_And_Mica_Products,Kgs,13147,125911,3.593284,Manifacutred_goods,Germany
O2,Prime_Mica_And_Mica_Products,Kgs,13421,47888,1.209041,Manifacutred_goods,U_K
O2,Prime_Mica_And_Mica_Products,Kgs,14389,91331,2.016386,Manifacutred_goods,Switzerland
O3,Pumps_Of_All_Types,Na,3291,NA,0.001173,Manifacutred_goods,Nigeria
O3,Pumps_Of_All_Types,Na,5423,NA,128.122442,Manifacutred_goods,U_S_A
O3,Pumps_Of_All_Types,Na,10077,NA,137.239817,Manifacutred_goods,China_P_Rp
O3,Pumps_Of_All_Types,Na,10179,NA,0.86112,Manifacutred_goods,Hong_Kong
O3,Pumps_Of_All_Types,Na,10187,NA,2.391678,Manifacutred_goods,Indonesia
O3,Pumps_Of_All_Types,Na,10205,NA,71.385343,Manifacutred_goods,Japan
O3,Pumps_Of_All_Types,Na,10217,NA,42.541026,Manifacutred_goods,Korea_Rp
O3,Pumps_Of_All_Types,Na,10245,NA,2.150296,Manifacutred_goods,Malaysia
O3,Pumps_Of_All_Types,Na,10437,NA,0.005421,Manifacutred_goods,Vietnam_Soc_Rep
O3,Pumps_Of_All_Types,Na,11301,NA,0.011582,Manifacutred_goods,Oman
O3,Pumps_Of_All_Types,Na,11351,NA,0.068648,Manifacutred_goods,Saudi_Arab
O3,Pumps_Of_All_Types,Na,11419,NA,10.656596,Manifacutred_goods,U_Arab_Emts
O3,Pumps_Of_All_Types,Na,13147,NA,164.988671,Manifacutred_goods,Germany
O3,Pumps_Of_All_Types,Na,13421,NA,32.856069,Manifacutred_goods,U_K
O3,Pumps_Of_All_Types,Na,14389,NA,7.759157,Manifacutred_goods,Switzerland
O4,"Aircraft,_Spacecraft_And_Parts",Na,5423,NA,2333.573219,Manifacutred_goods,U_S_A
O4,"Aircraft,_Spacecraft_And_Parts",Na,10077,NA,23.592145,Manifacutred_goods,China_P_Rp
O4,"Aircraft,_Spacecraft_And_Parts",Na,10179,NA,3.093876,Manifacutred_goods,Hong_Kong
O4,"Aircraft,_Spacecraft_And_Parts",Na,10187,NA,0.0049,Manifacutred_goods,Indonesia
O4,"Aircraft,_Spacecraft_And_Parts",Na,10205,NA,4.745087,Manifacutred_goods,Japan
O4,"Aircraft,_Spacecraft_And_Parts",Na,10217,NA,0.003342,Manifacutred_goods,Korea_Rp
O4,"Aircraft,_Spacecraft_And_Parts",Na,10245,NA,84.798303,Manifacutred_goods,Malaysia
O4,"Aircraft,_Spacecraft_And_Parts",Na,10437,NA,0.103013,Manifacutred_goods,Vietnam_Soc_Rep
O4,"Aircraft,_Spacecraft_And_Parts",Na,11301,NA,0.127947,Manifacutred_goods,Oman
O4,"Aircraft,_Spacecraft_And_Parts",Na,11351,NA,0.065327,Manifacutred_goods,Saudi_Arab
O4,"Aircraft,_Spacecraft_And_Parts",Na,11419,NA,1.953389,Manifacutred_goods,U_Arab_Emts
O4,"Aircraft,_Spacecraft_And_Parts",Na,13147,NA,306.057316,Manifacutred_goods,Germany
O4,"Aircraft,_Spacecraft_And_Parts",Na,13421,NA,64.92021,Manifacutred_goods,U_K
O4,"Aircraft,_Spacecraft_And_Parts",Na,14389,NA,5.170358,Manifacutred_goods,Switzerland
O5,Motor_Vehicle/Cars,Nos,5423,421,10.583492,Manifacutred_goods,U_S_A
O5,Motor_Vehicle/Cars,Nos,10077,1311,9.767805,Manifacutred_goods,China_P_Rp
O5,Motor_Vehicle/Cars,Nos,10179,1,0.073206,Manifacutred_goods,Hong_Kong
O5,Motor_Vehicle/Cars,Nos,10187,8,1.30623,Manifacutred_goods,Indonesia
O5,Motor_Vehicle/Cars,Nos,10189,4,0.03691,Manifacutred_goods,Iran
O5,Motor_Vehicle/Cars,Nos,10205,243,9.914949,Manifacutred_goods,Japan
O5,Motor_Vehicle/Cars,Nos,10217,94,1.397408,Manifacutred_goods,Korea_Rp
O5,Motor_Vehicle/Cars,Nos,10245,26,1.848533,Manifacutred_goods,Malaysia
O5,Motor_Vehicle/Cars,Nos,10437,2,0.012886,Manifacutred_goods,Vietnam_Soc_Rep
O5,Motor_Vehicle/Cars,Nos,11419,17,0.478224,Manifacutred_goods,U_Arab_Emts
O5,Motor_Vehicle/Cars,Nos,13147,4909,120.781547,Manifacutred_goods,Germany
O5,Motor_Vehicle/Cars,Nos,13421,825,45.912526,Manifacutred_goods,U_K
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,5423,NA,55.972039,Manifacutred_goods,U_S_A
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,10077,NA,50.210031,Manifacutred_goods,China_P_Rp
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,10179,NA,0.032028,Manifacutred_goods,Hong_Kong
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,10187,NA,0.009014,Manifacutred_goods,Indonesia
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,10205,NA,17.236353,Manifacutred_goods,Japan
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,10217,NA,134.065144,Manifacutred_goods,Korea_Rp
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,10245,NA,6.516883,Manifacutred_goods,Malaysia
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,10437,NA,0.015549,Manifacutred_goods,Vietnam_Soc_Rep
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,11351,NA,0.028402,Manifacutred_goods,Saudi_Arab
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,11419,NA,1.153105,Manifacutred_goods,U_Arab_Emts
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,13147,NA,33.595085,Manifacutred_goods,Germany
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,13421,NA,4.912688,Manifacutred_goods,U_K
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,14389,NA,1.496342,Manifacutred_goods,Switzerland
O7,"Ship,_Boat_And_Floating_Struct",Na,5423,NA,99.296068,Manifacutred_goods,U_S_A
O7,"Ship,_Boat_And_Floating_Struct",Na,10077,NA,1122.267642,Manifacutred_goods,China_P_Rp
O7,"Ship,_Boat_And_Floating_Struct",Na,10187,NA,250.138039,Manifacutred_goods,Indonesia
O7,"Ship,_Boat_And_Floating_Struct",Na,10205,NA,944.087223,Manifacutred_goods,Japan
O7,"Ship,_Boat_And_Floating_Struct",Na,10217,NA,217.733263,Manifacutred_goods,Korea_Rp
O7,"Ship,_Boat_And_Floating_Struct",Na,10245,NA,68.657266,Manifacutred_goods,Malaysia
O7,"Ship,_Boat_And_Floating_Struct",Na,10437,NA,0.021204,Manifacutred_goods,Vietnam_Soc_Rep
O7,"Ship,_Boat_And_Floating_Struct",Na,11351,NA,12.08073,Manifacutred_goods,Saudi_Arab
O7,"Ship,_Boat_And_Floating_Struct",Na,11419,NA,243.346002,Manifacutred_goods,U_Arab_Emts
O7,"Ship,_Boat_And_Floating_Struct",Na,13147,NA,140.317926,Manifacutred_goods,Germany
O7,"Ship,_Boat_And_Floating_Struct",Na,13421,NA,47.219537,Manifacutred_goods,U_K
O8,Two_And_Three_Wheelers,Nos,3291,5,0.004205,Manifacutred_goods,Nigeria
O8,Two_And_Three_Wheelers,Nos,5423,1885,9.714557,Manifacutred_goods,U_S_A
O8,Two_And_Three_Wheelers,Nos,10077,2770,2.314539,Manifacutred_goods,China_P_Rp
O8,Two_And_Three_Wheelers,Nos,10179,2,0.001918,Manifacutred_goods,Hong_Kong
O8,Two_And_Three_Wheelers,Nos,10187,65,0.07335,Manifacutred_goods,Indonesia
O8,Two_And_Three_Wheelers,Nos,10205,343,2.792498,Manifacutred_goods,Japan
O8,Two_And_Three_Wheelers,Nos,10217,1455,3.696485,Manifacutred_goods,Korea_Rp
O8,Two_And_Three_Wheelers,Nos,10437,5,0.015019,Manifacutred_goods,Vietnam_Soc_Rep
O8,Two_And_Three_Wheelers,Nos,11419,5,0.05637,Manifacutred_goods,U_Arab_Emts
O8,Two_And_Three_Wheelers,Nos,13147,37,0.550042,Manifacutred_goods,Germany
O8,Two_And_Three_Wheelers,Nos,13421,648,5.088711,Manifacutred_goods,U_K
O9,"Computer_Hardware,_Peripherals",Na,3291,NA,1.082871,Manifacutred_goods,Nigeria
O9,"Computer_Hardware,_Peripherals",Na,5423,NA,322.286143,Manifacutred_goods,U_S_A
O9,"Computer_Hardware,_Peripherals",Na,10077,NA,4336.627637,Manifacutred_goods,China_P_Rp
O9,"Computer_Hardware,_Peripherals",Na,10179,NA,94.773087,Manifacutred_goods,Hong_Kong
O9,"Computer_Hardware,_Peripherals",Na,10187,NA,48.661427,Manifacutred_goods,Indonesia
O9,"Computer_Hardware,_Peripherals",Na,10205,NA,49.151623,Manifacutred_goods,Japan
O9,"Computer_Hardware,_Peripherals",Na,10217,NA,64.106614,Manifacutred_goods,Korea_Rp
O9,"Computer_Hardware,_Peripherals",Na,10245,NA,461.142414,Manifacutred_goods,Malaysia
O9,"Computer_Hardware,_Peripherals",Na,10437,NA,162.776197,Manifacutred_goods,Vietnam_Soc_Rep
O9,"Computer_Hardware,_Peripherals",Na,11191,NA,0.005596,Manifacutred_goods,Iraq
O9,"Computer_Hardware,_Peripherals",Na,11301,NA,0.005117,Manifacutred_goods,Oman
O9,"Computer_Hardware,_Peripherals",Na,11351,NA,0.008093,Manifacutred_goods,Saudi_Arab
O9,"Computer_Hardware,_Peripherals",Na,11419,NA,7.831742,Manifacutred_goods,U_Arab_Emts
O9,"Computer_Hardware,_Peripherals",Na,13147,NA,51.473841,Manifacutred_goods,Germany
O9,"Computer_Hardware,_Peripherals",Na,13421,NA,26.035883,Manifacutred_goods,U_K
O9,"Computer_Hardware,_Peripherals",Na,14389,NA,3.854243,Manifacutred_goods,Switzerland
P1,Consumer_Electronics,Na,4005,NA,0.000105,Manifacutred_goods,Algeria
P1,Consumer_Electronics,Na,5423,NA,104.014313,Manifacutred_goods,U_S_A
P1,Consumer_Electronics,Na,10077,NA,2026.177471,Manifacutred_goods,China_P_Rp
P1,Consumer_Electronics,Na,10179,NA,83.885618,Manifacutred_goods,Hong_Kong
P1,Consumer_Electronics,Na,10187,NA,72.535997,Manifacutred_goods,Indonesia
P1,Consumer_Electronics,Na,10189,NA,0.003548,Manifacutred_goods,Iran
P1,Consumer_Electronics,Na,10205,NA,129.697063,Manifacutred_goods,Japan
P1,Consumer_Electronics,Na,10217,NA,250.326885,Manifacutred_goods,Korea_Rp
P1,Consumer_Electronics,Na,10245,NA,537.562328,Manifacutred_goods,Malaysia
P1,Consumer_Electronics,Na,10437,NA,65.20184,Manifacutred_goods,Vietnam_Soc_Rep
P1,Consumer_Electronics,Na,11191,NA,1.20E-05,Manifacutred_goods,Iraq
P1,Consumer_Electronics,Na,11301,NA,0.020462,Manifacutred_goods,Oman
P1,Consumer_Electronics,Na,11351,NA,0.001512,Manifacutred_goods,Saudi_Arab
P1,Consumer_Electronics,Na,11419,NA,12.735072,Manifacutred_goods,U_Arab_Emts
P1,Consumer_Electronics,Na,13147,NA,54.062712,Manifacutred_goods,Germany
P1,Consumer_Electronics,Na,13421,NA,36.457145,Manifacutred_goods,U_K
P1,Consumer_Electronics,Na,14389,NA,5.15194,Manifacutred_goods,Switzerland
P2,Electronics_Components,Na,3291,NA,0.008849,Manifacutred_goods,Nigeria
P2,Electronics_Components,Na,5423,NA,296.987727,Manifacutred_goods,U_S_A
P2,Electronics_Components,Na,10077,NA,1984.266732,Manifacutred_goods,China_P_Rp
P2,Electronics_Components,Na,10179,NA,119.053269,Manifacutred_goods,Hong_Kong
P2,Electronics_Components,Na,10187,NA,61.807023,Manifacutred_goods,Indonesia
P2,Electronics_Components,Na,10189,NA,0.013801,Manifacutred_goods,Iran
P2,Electronics_Components,Na,10205,NA,345.929284,Manifacutred_goods,Japan
P2,Electronics_Components,Na,10217,NA,271.500806,Manifacutred_goods,Korea_Rp
P2,Electronics_Components,Na,10245,NA,301.170622,Manifacutred_goods,Malaysia
P2,Electronics_Components,Na,10437,NA,7.683353,Manifacutred_goods,Vietnam_Soc_Rep
P2,Electronics_Components,Na,11301,NA,0.098071,Manifacutred_goods,Oman
P2,Electronics_Components,Na,11351,NA,0.178555,Manifacutred_goods,Saudi_Arab
P2,Electronics_Components,Na,11419,NA,22.728413,Manifacutred_goods,U_Arab_Emts
P2,Electronics_Components,Na,13147,NA,475.360314,Manifacutred_goods,Germany
P2,Electronics_Components,Na,13421,NA,68.796328,Manifacutred_goods,U_K
P2,Electronics_Components,Na,14389,NA,39.813003,Manifacutred_goods,Switzerland
P3,Electronics_Instruments,Na,3291,NA,0.019719,Manifacutred_goods,Nigeria
P3,Electronics_Instruments,Na,5423,NA,718.396935,Manifacutred_goods,U_S_A
P3,Electronics_Instruments,Na,10077,NA,1797.617908,Manifacutred_goods,China_P_Rp
P3,Electronics_Instruments,Na,10179,NA,76.894596,Manifacutred_goods,Hong_Kong
P3,Electronics_Instruments,Na,10187,NA,29.251438,Manifacutred_goods,Indonesia
P3,Electronics_Instruments,Na,10189,NA,0.003704,Manifacutred_goods,Iran
P3,Electronics_Instruments,Na,10205,NA,341.110983,Manifacutred_goods,Japan
P3,Electronics_Instruments,Na,10217,NA,202.971489,Manifacutred_goods,Korea_Rp
P3,Electronics_Instruments,Na,10245,NA,139.885613,Manifacutred_goods,Malaysia
P3,Electronics_Instruments,Na,10437,NA,59.543376,Manifacutred_goods,Vietnam_Soc_Rep
P3,Electronics_Instruments,Na,11301,NA,0.01095,Manifacutred_goods,Oman
P3,Electronics_Instruments,Na,11351,NA,1.029073,Manifacutred_goods,Saudi_Arab
P3,Electronics_Instruments,Na,11419,NA,16.137859,Manifacutred_goods,U_Arab_Emts
P3,Electronics_Instruments,Na,13147,NA,528.003166,Manifacutred_goods,Germany
P3,Electronics_Instruments,Na,13421,NA,160.526814,Manifacutred_goods,U_K
