"","pc_code","pc_description","unit","country_code","country_name","quantity","value","pc_type"
"313","A8","Tobacco Unmanufactured","Kgs",10205,"Japan",12,0.000503,"Agriculture_allied_products"
"314","A8","Tobacco Unmanufactured","Kgs",10217,"Korea Rp",2640,0.022047,"Agriculture_allied_products"
"315","A8","Tobacco Unmanufactured","Kgs",10245,"Malaysia",6,0.000251,"Agriculture_allied_products"
"316","A8","Tobacco Unmanufactured","Kgs",10273,"Nepal",96500,0.003834,"Agriculture_allied_products"
"317","A8","Tobacco Unmanufactured","Kgs",10309,"Pakistan Ir",16709,0.008883,"Agriculture_allied_products"
"318","A8","Tobacco Unmanufactured","Kgs",10359,"Singapore",48,0.002012,"Agriculture_allied_products"
"319","A8","Tobacco Unmanufactured","Kgs",10397,"Thailand",21160,0.136953,"Agriculture_allied_products"
"320","A8","Tobacco Unmanufactured","Kgs",10437,"Vietnam Soc Rep",8500,0.038039,"Agriculture_allied_products"
"321","A8","Tobacco Unmanufactured","Kgs",13033,"Belgium",258,0.001123,"Agriculture_allied_products"
"322","A8","Tobacco Unmanufactured","Kgs",13147,"Germany",12976,0.091642,"Agriculture_allied_products"
"323","A8","Tobacco Unmanufactured","Kgs",15049,"Bulgaria",41580,0.351252,"Agriculture_allied_products"
"324","A8","Tobacco Unmanufactured","Kgs",16409,"Turkey",259561,2.649209,"Agriculture_allied_products"
"325","A9","Tobacco Manufactured","Na",599,"Unspecified",NA,0.0023,"Agriculture_allied_products"
"326","A9","Tobacco Manufactured","Na",5423,"U S A",NA,0.345247,"Agriculture_allied_products"
"327","A9","Tobacco Manufactured","Na",7105,"Dominica",NA,0.001131,"Agriculture_allied_products"
"328","A9","Tobacco Manufactured","Na",9093,"Cuba",NA,0.556353,"Agriculture_allied_products"
"329","A9","Tobacco Manufactured","Na",9103,"Dominic Rep",NA,0.068107,"Agriculture_allied_products"
"330","A9","Tobacco Manufactured","Na",10077,"China P Rp",NA,1.842271,"Agriculture_allied_products"
"331","A9","Tobacco Manufactured","Na",10179,"Hong Kong",NA,0.095467,"Agriculture_allied_products"
"332","A9","Tobacco Manufactured","Na",10187,"Indonesia",NA,1.812966,"Agriculture_allied_products"
"333","A9","Tobacco Manufactured","Na",10205,"Japan",NA,0.003302,"Agriculture_allied_products"
"334","A9","Tobacco Manufactured","Na",10217,"Korea Rp",NA,0.174272,"Agriculture_allied_products"
"335","A9","Tobacco Manufactured","Na",10245,"Malaysia",NA,3.408023,"Agriculture_allied_products"
"336","A9","Tobacco Manufactured","Na",10273,"Nepal",NA,0.01,"Agriculture_allied_products"
"337","A9","Tobacco Manufactured","Na",10323,"Philippines",NA,4.030056,"Agriculture_allied_products"
"338","A9","Tobacco Manufactured","Na",10359,"Singapore",NA,2.349242,"Agriculture_allied_products"
"339","A9","Tobacco Manufactured","Na",10369,"Sri Lanka Dsr",NA,0.34982,"Agriculture_allied_products"
"340","A9","Tobacco Manufactured","Na",11207,"Jordan",NA,0.001675,"Agriculture_allied_products"
"341","A9","Tobacco Manufactured","Na",11419,"U Arab Emts",NA,1.11456,"Agriculture_allied_products"
"342","A9","Tobacco Manufactured","Na",13033,"Belgium",NA,0.045986,"Agriculture_allied_products"
"343","A9","Tobacco Manufactured","Na",13101,"Denmark",NA,0.011692,"Agriculture_allied_products"
"344","A9","Tobacco Manufactured","Na",13129,"France",NA,1.024447,"Agriculture_allied_products"
"345","A9","Tobacco Manufactured","Na",13147,"Germany",NA,1.870283,"Agriculture_allied_products"
"346","A9","Tobacco Manufactured","Na",13193,"Ireland",NA,0.000431,"Agriculture_allied_products"
"347","A9","Tobacco Manufactured","Na",13275,"Netherland",NA,0.125248,"Agriculture_allied_products"
"348","A9","Tobacco Manufactured","Na",13367,"Spain",NA,0.021496,"Agriculture_allied_products"
"349","A9","Tobacco Manufactured","Na",13421,"U K",NA,0.663198,"Agriculture_allied_products"
"350","A9","Tobacco Manufactured","Na",14389,"Switzerland",NA,0.537558,"Agriculture_allied_products"
"351","A9","Tobacco Manufactured","Na",15049,"Bulgaria",NA,0.008867,"Agriculture_allied_products"
"352","A9","Tobacco Manufactured","Na",15092,"Croatia",NA,0.000884,"Agriculture_allied_products"
"353","A9","Tobacco Manufactured","Na",15234,"Lithuania",NA,1.556053,"Agriculture_allied_products"
"354","A9","Tobacco Manufactured","Na",15344,"Russia",NA,0.020877,"Agriculture_allied_products"
"355","A9","Tobacco Manufactured","Na",15352,"Serbia",NA,10.705697,"Agriculture_allied_products"
"356","B1","Spices","Kgs",599,"Unspecified",20247,0.099451,"Agriculture_allied_products"
"357","B1","Spices","Kgs",1213,"Kenya",23858,0.072009,"Agriculture_allied_products"
"358","B1","Spices","Kgs",1395,"Tanzania Rep",3057396,34.5973,"Agriculture_allied_products"
"359","B1","Spices","Kgs",1417,"Uganda",31760,0.074117,"Agriculture_allied_products"
"360","B1","Spices","Kgs",2035,"Benin",23000,0.034958,"Agriculture_allied_products"
"361","B1","Spices","Kgs",2141,"Gabon",22000,0.073871,"Agriculture_allied_products"
"362","B1","Spices","Kgs",2241,"Madagascar",6888141,67.324777,"Agriculture_allied_products"
"363","B1","Spices","Kgs",3085,"Comoros",1488655,10.685893,"Agriculture_allied_products"
"364","B1","Spices","Kgs",3115,"Ethiopia",1651550,1.946188,"Agriculture_allied_products"
"365","B1","Spices","Kgs",3149,"Ghana",612000,0.65066,"Agriculture_allied_products"
"366","B1","Spices","Kgs",3167,"Guinea",16000,0.017803,"Agriculture_allied_products"
"367","B1","Spices","Kgs",3291,"Nigeria",7021236,10.968876,"Agriculture_allied_products"
"368","B1","Spices","Kgs",4111,"Egypt A Rp",473447,0.876888,"Agriculture_allied_products"
"369","B1","Spices","Kgs",4265,"Morocco",579909,1.00692,"Agriculture_allied_products"
"370","B1","Spices","Kgs",4365,"South Africa",126467,0.467964,"Agriculture_allied_products"
"371","B1","Spices","Kgs",4407,"Tunisia",21000,0.023345,"Agriculture_allied_products"
"372","B1","Spices","Kgs",5059,"Canada",351492,0.575214,"Agriculture_allied_products"
"373","B1","Spices","Kgs",5423,"U S A",1764613,8.487012,"Agriculture_allied_products"
"374","B1","Spices","Kgs",6015,"Argentina",40000,0.053052,"Agriculture_allied_products"
"375","B1","Spices","Kgs",6043,"Brazil",711050,6.291894,"Agriculture_allied_products"
"376","B1","Spices","Kgs",6083,"Colombia",3000,0.046906,"Agriculture_allied_products"
"377","B1","Spices","Kgs",6317,"Paraguay",100799,0.599748,"Agriculture_allied_products"
"378","B1","Spices","Kgs",6319,"Peru",34998,0.187416,"Agriculture_allied_products"
"379","B1","Spices","Kgs",7203,"Jamaica",73300,0.521239,"Agriculture_allied_products"
"380","B1","Spices","Kgs",8165,"Guatemala",2227191,10.404191,"Agriculture_allied_products"
"381","B1","Spices","Kgs",9175,"Haiti",612,0.111155,"Agriculture_allied_products"
"382","B1","Spices","Kgs",9259,"Mexico",61699,0.44194,"Agriculture_allied_products"
"383","B1","Spices","Kgs",10001,"Afghanistan",3161810,71.47705,"Agriculture_allied_products"
"384","B1","Spices","Kgs",10017,"Australia",28266,0.107354,"Agriculture_allied_products"
"385","B1","Spices","Kgs",10027,"Bangladesh Pr",751870,0.735755,"Agriculture_allied_products"
"386","B1","Spices","Kgs",10038,"Bhutan",34110,0.813457,"Agriculture_allied_products"
"387","B1","Spices","Kgs",10077,"China P Rp",9744906,54.556921,"Agriculture_allied_products"
"388","B1","Spices","Kgs",10179,"Hong Kong",126373,0.359134,"Agriculture_allied_products"
"389","B1","Spices","Kgs",10187,"Indonesia",11625080,47.596836,"Agriculture_allied_products"
"390","B1","Spices","Kgs",10189,"Iran",157152,7.126281,"Agriculture_allied_products"
"391","B1","Spices","Kgs",10205,"Japan",79408,0.29454,"Agriculture_allied_products"
"392","B1","Spices","Kgs",10217,"Korea Rp",89201,0.075371,"Agriculture_allied_products"
"393","B1","Spices","Kgs",10245,"Malaysia",327340,0.975305,"Agriculture_allied_products"
"394","B1","Spices","Kgs",10258,"Myanmar",4305730,7.053541,"Agriculture_allied_products"
"395","B1","Spices","Kgs",10273,"Nepal",25004037,37.868961,"Agriculture_allied_products"
"396","B1","Spices","Kgs",10285,"New Zealand",13191,0.066226,"Agriculture_allied_products"
"397","B1","Spices","Kgs",10309,"Pakistan Ir",4989654,5.023315,"Agriculture_allied_products"
"398","B1","Spices","Kgs",10323,"Philippines",50,0.001469,"Agriculture_allied_products"
"399","B1","Spices","Kgs",10359,"Singapore",1180095,7.852205,"Agriculture_allied_products"
"400","B1","Spices","Kgs",10369,"Sri Lanka Dsr",9538608,91.458645,"Agriculture_allied_products"
"401","B1","Spices","Kgs",10397,"Thailand",1574315,4.243833,"Agriculture_allied_products"
"402","B1","Spices","Kgs",10437,"Vietnam Soc Rep",39746166,154.044396,"Agriculture_allied_products"
"403","B1","Spices","Kgs",11025,"Baharain Is",1240,0.007971,"Agriculture_allied_products"
"404","B1","Spices","Kgs",11219,"Kuwait",15810,0.06553,"Agriculture_allied_products"
"405","B1","Spices","Kgs",11225,"Lebanon",960,0.004056,"Agriculture_allied_products"
"406","B1","Spices","Kgs",11301,"Oman",170,0.000482,"Agriculture_allied_products"
"407","B1","Spices","Kgs",11335,"Qatar",130,0.185352,"Agriculture_allied_products"
"408","B1","Spices","Kgs",11391,"Syria",111000,0.258241,"Agriculture_allied_products"
"409","B1","Spices","Kgs",11419,"U Arab Emts",412174,2.351627,"Agriculture_allied_products"
"410","B1","Spices","Kgs",12075,"Taiwan",311,0.002476,"Agriculture_allied_products"
"411","B1","Spices","Kgs",12195,"Israel",5750,0.038138,"Agriculture_allied_products"
"412","B1","Spices","Kgs",12215,"Korea Dp Rp",250,0.001036,"Agriculture_allied_products"
"413","B1","Spices","Kgs",13019,"Austria",1260,0.051835,"Agriculture_allied_products"
"414","B1","Spices","Kgs",13033,"Belgium",15201,0.048374,"Agriculture_allied_products"
"415","B1","Spices","Kgs",13101,"Denmark",613,0.02128,"Agriculture_allied_products"
"416","B1","Spices","Kgs",13125,"Finland",386270,0.718159,"Agriculture_allied_products"
"417","B1","Spices","Kgs",13129,"France",433539,1.44379,"Agriculture_allied_products"
"418","B1","Spices","Kgs",13147,"Germany",422976,6.062261,"Agriculture_allied_products"
"419","B1","Spices","Kgs",13197,"Italy",6629388,11.854217,"Agriculture_allied_products"
"420","B1","Spices","Kgs",13275,"Netherland",80159,0.249099,"Agriculture_allied_products"
"421","B1","Spices","Kgs",13367,"Spain",226332,1.071445,"Agriculture_allied_products"
"422","B1","Spices","Kgs",13387,"Sweden",18,0.000737,"Agriculture_allied_products"
"423","B1","Spices","Kgs",13421,"U K",156745,1.108017,"Agriculture_allied_products"
"424","B1","Spices","Kgs",14389,"Switzerland",41040,0.412545,"Agriculture_allied_products"
"425","B1","Spices","Kgs",15049,"Bulgaria",876500,1.233104,"Agriculture_allied_products"
"426","B1","Spices","Kgs",15055,"Belarus",1,2.1e-05,"Agriculture_allied_products"
"427","B1","Spices","Kgs",15092,"Croatia",7099,0.044496,"Agriculture_allied_products"
"428","B1","Spices","Kgs",15098,"Czech Republic",176000,0.552345,"Agriculture_allied_products"
"429","B1","Spices","Kgs",15181,"Hungary",4575,0.061866,"Agriculture_allied_products"
"430","B1","Spices","Kgs",15212,"Kazakhstan",100,0.000251,"Agriculture_allied_products"
"431","B1","Spices","Kgs",15325,"Poland",95380,0.226712,"Agriculture_allied_products"
"432","B1","Spices","Kgs",15343,"Romania",22000,0.030192,"Agriculture_allied_products"
"433","B1","Spices","Kgs",15344,"Russia",840885,1.799663,"Agriculture_allied_products"
"434","B1","Spices","Kgs",15422,"Ukraine",870000,1.067538,"Agriculture_allied_products"
"435","B1","Spices","Kgs",15430,"Uzbekistan",140511,5.152652,"Agriculture_allied_products"
"436","B1","Spices","Kgs",16409,"Turkey",11217727,33.280695,"Agriculture_allied_products"
"437","B2","Cashew","Ton",1395,"Tanzania Rep",140346,203.736573,"Agriculture_allied_products"
"438","B2","Cashew","Ton",2035,"Benin",125505,142.044137,"Agriculture_allied_products"
"439","B2","Cashew","Ton",2050,"Burkina Faso",5672,5.371191,"Agriculture_allied_products"
"440","B2","Cashew","Ton",2199,"Cote D' Ivoire",341644,354.085384,"Agriculture_allied_products"
"441","B2","Cashew","Ton",2241,"Madagascar",1399,1.582533,"Agriculture_allied_products"
"442","B2","Cashew","Ton",2353,"Senegal",33376,39.080671,"Agriculture_allied_products"
"443","B2","Cashew","Ton",2399,"Togo",7924,8.065265,"Agriculture_allied_products"
"444","B2","Cashew","Ton",3143,"Gambia",27158,33.105478,"Agriculture_allied_products"
"445","B2","Cashew","Ton",3149,"Ghana",64272,69.443487,"Agriculture_allied_products"
"446","B2","Cashew","Ton",3167,"Guinea",17719,18.070595,"Agriculture_allied_products"
"447","B2","Cashew","Ton",3169,"Guinea Bissau",123833,157.919595,"Agriculture_allied_products"
"448","B2","Cashew","Ton",3243,"Malawi",0,0.001883,"Agriculture_allied_products"
"449","B2","Cashew","Ton",3249,"Mali",47,0.03831,"Agriculture_allied_products"
"450","B2","Cashew","Ton",3267,"Mozambique",6062,8.381947,"Agriculture_allied_products"
"451","B2","Cashew","Ton",3291,"Nigeria",25850,25.160416,"Agriculture_allied_products"
"452","B2","Cashew","Ton",5423,"U S A",16,0.133945,"Agriculture_allied_products"
"453","B2","Cashew","Ton",8113,"El Salvador",72,0.094245,"Agriculture_allied_products"
"454","B2","Cashew","Ton",9311,"Panama Republic",74,0.061647,"Agriculture_allied_products"
"455","B2","Cashew","Ton",10027,"Bangladesh Pr",176,0.145236,"Agriculture_allied_products"
"456","B2","Cashew","Ton",10056,"Cambodia",201,0.269346,"Agriculture_allied_products"
"457","B2","Cashew","Ton",10077,"China P Rp",1,0.00061,"Agriculture_allied_products"
"458","B2","Cashew","Ton",10187,"Indonesia",10967,15.830155,"Agriculture_allied_products"
"459","B2","Cashew","Ton",10309,"Pakistan Ir",15,0.073866,"Agriculture_allied_products"
"460","B2","Cashew","Ton",10369,"Sri Lanka Dsr",0,0.000153,"Agriculture_allied_products"
"461","B2","Cashew","Ton",10437,"Vietnam Soc Rep",861,4.467451,"Agriculture_allied_products"
"462","B2","Cashew","Ton",11419,"U Arab Emts",0,8.4e-05,"Agriculture_allied_products"
"463","B3","Cashew Nut Shell Liquid","Kgs",3149,"Ghana",80000,0.032038,"Agriculture_allied_products"
"464","B3","Cashew Nut Shell Liquid","Kgs",6043,"Brazil",44000,0.028801,"Agriculture_allied_products"
"465","B3","Cashew Nut Shell Liquid","Kgs",10077,"China P Rp",997396,1.205746,"Agriculture_allied_products"
"466","B3","Cashew Nut Shell Liquid","Kgs",10437,"Vietnam Soc Rep",599000,0.367749,"Agriculture_allied_products"
"467","B4","Sesame Seeds","Kgs",599,"Unspecified",19000,0.038121,"Agriculture_allied_products"
"468","B4","Sesame Seeds","Kgs",1213,"Kenya",24000,0.050034,"Agriculture_allied_products"
"469","B4","Sesame Seeds","Kgs",1395,"Tanzania Rep",797000,1.477835,"Agriculture_allied_products"
"470","B4","Sesame Seeds","Kgs",2050,"Burkina Faso",29000,0.051579,"Agriculture_allied_products"
"471","B4","Sesame Seeds","Kgs",2399,"Togo",147000,0.320248,"Agriculture_allied_products"
"472","B4","Sesame Seeds","Kgs",3115,"Ethiopia",475000,1.106726,"Agriculture_allied_products"
"473","B4","Sesame Seeds","Kgs",3149,"Ghana",18000,0.037651,"Agriculture_allied_products"
"474","B4","Sesame Seeds","Kgs",3267,"Mozambique",282000,0.511625,"Agriculture_allied_products"
"475","B4","Sesame Seeds","Kgs",3291,"Nigeria",1774310,3.755196,"Agriculture_allied_products"
"476","B4","Sesame Seeds","Kgs",3363,"Somalia",20146425,35.846493,"Agriculture_allied_products"
"477","B4","Sesame Seeds","Kgs",4381,"Sudan",8815460,15.1208,"Agriculture_allied_products"
"478","B4","Sesame Seeds","Kgs",10217,"Korea Rp",618000,1.578567,"Agriculture_allied_products"
"479","B4","Sesame Seeds","Kgs",10309,"Pakistan Ir",1516613,2.462249,"Agriculture_allied_products"
"480","B4","Sesame Seeds","Kgs",10359,"Singapore",37000,0.108562,"Agriculture_allied_products"
"481","B4","Sesame Seeds","Kgs",12075,"Taiwan",12817,0.049418,"Agriculture_allied_products"
"482","B4","Sesame Seeds","Kgs",13155,"Greece",19000,0.054491,"Agriculture_allied_products"
"483","B4","Sesame Seeds","Kgs",13197,"Italy",37000,0.103835,"Agriculture_allied_products"
"484","B4","Sesame Seeds","Kgs",13275,"Netherland",160,0.000387,"Agriculture_allied_products"
"485","B5","Niger Seeds","Kgs",10258,"Myanmar",703000,0.59908,"Agriculture_allied_products"
"486","B6","Groundnut","Ton",10273,"Nepal",107,0.057503,"Agriculture_allied_products"
"487","B6","Groundnut","Ton",15344,"Russia",20,0.022249,"Agriculture_allied_products"
"488","B7","Other Oil Seeds","Ton",2035,"Benin",2133,1.170245,"Agriculture_allied_products"
"489","B7","Other Oil Seeds","Ton",2050,"Burkina Faso",610,0.314718,"Agriculture_allied_products"
"490","B7","Other Oil Seeds","Ton",2199,"Cote D' Ivoire",182,0.091265,"Agriculture_allied_products"
"491","B7","Other Oil Seeds","Ton",3102,"Djibouti",660,0.384843,"Agriculture_allied_products"
"492","B7","Other Oil Seeds","Ton",3115,"Ethiopia",5410,3.248928,"Agriculture_allied_products"
"493","B7","Other Oil Seeds","Ton",3149,"Ghana",28189,15.654897,"Agriculture_allied_products"
"494","B7","Other Oil Seeds","Ton",3243,"Malawi",104,0.06041,"Agriculture_allied_products"
"495","B7","Other Oil Seeds","Ton",3267,"Mozambique",116,0.069205,"Agriculture_allied_products"
"496","B7","Other Oil Seeds","Ton",3291,"Nigeria",1685,0.714807,"Agriculture_allied_products"
"497","B7","Other Oil Seeds","Ton",4111,"Egypt A Rp",48,0.016834,"Agriculture_allied_products"
"498","B7","Other Oil Seeds","Ton",4381,"Sudan",9626,3.313305,"Agriculture_allied_products"
"499","B7","Other Oil Seeds","Ton",5059,"Canada",30,0.010893,"Agriculture_allied_products"
"500","B7","Other Oil Seeds","Ton",5423,"U S A",126,0.113782,"Agriculture_allied_products"
"501","B7","Other Oil Seeds","Ton",8091,"Costa Rica",100,0.079579,"Agriculture_allied_products"
"502","B7","Other Oil Seeds","Ton",10017,"Australia",0,0.000876,"Agriculture_allied_products"
"503","B7","Other Oil Seeds","Ton",10077,"China P Rp",7,0.009291,"Agriculture_allied_products"
"504","B7","Other Oil Seeds","Ton",10189,"Iran",372,0.171788,"Agriculture_allied_products"
"505","B7","Other Oil Seeds","Ton",10273,"Nepal",678,0.414991,"Agriculture_allied_products"
